2024-03-05_Pit.txt, Southern Kitchen, Seasoned Scrambled Eggs, BREAKFAST (7am-11am)
2024-03-08_Pit.txt, Self Serve Options, Cocoa Puffs, LUNCH (11am-2pm)
2024-03-08_Pit.txt, Self Serve Options, Raisin Bran Cereal, LUNCH (11am-2pm)
2024-03-08_Pit.txt, Self Serve Options, Vanilla Soft Serve Ice Cream, LUNCH (11am-2pm)
2024-03-08_Pit.txt, Self Serve Options, Chocolate Soft Serve Ice Cream, LUNCH (11am-2pm)
2024-03-08_Pit.txt, Self Serve Options, Vanilla Frozen Yogurt, LUNCH (11am-2pm)
2024-03-08_Pit.txt, Self Serve Options, Chocolate Frozen Yogurt, LUNCH (11am-2pm)
2024-03-08_Pit.txt, Self Serve Options, Golden Malted Waffle, LUNCH (11am-2pm)
2024-03-08_Pit.txt, Self Serve Options, Pancake & Waffle Syrup, LUNCH (11am-2pm)
2024-03-08_Pit.txt, Black & Gold Grill, Chef's Special, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Black & Gold Grill, Grilled Seasoned Chicken Breast, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Black & Gold Grill, Fresh Cut Fries, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Black & Gold Grill, Beyond Burger Patty, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Black & Gold Grill, Turkey Burger Patty, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Black & Gold Grill, Gardenburger Black Bean Patty, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Black & Gold Grill, Hamburger Roll, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Black & Gold Grill, American Cheese, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Black & Gold Grill, Sliced Swiss Cheese, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Black & Gold Grill, Sliced Pepperjack Cheese, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Black & Gold Grill, Leaf Lettuce, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Black & Gold Grill, Sliced Tomatoes, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Black & Gold Grill, Sliced Red Onions, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Black & Gold Grill, Dill Pickle Slices, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Black & Gold Grill, Chipotle Mayonnaise, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Black & Gold Grill, Ranch Dressing, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Black & Gold Grill, Pico de Gallo, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Black & Gold Grill, Whole Grain Mustard, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Black & Gold Grill, Jalepeno Pepper Pimento Cheese, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Black & Gold Grill, Bacon Onion Jam, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Black & Gold Grill, Old-Fashioned Coleslaw, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Black & Gold Grill, Dill Pickle Spears, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Black & Gold Grill, Pickled Red Onion, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Black & Gold Grill, Pickled Carrot, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Black & Gold Grill, Pickled Okra, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Create Your Own Flatbread Pizza, Flatbread, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Create Your Own Flatbread Pizza, Seasoned Cauliflower Pizza Crust, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Create Your Own Flatbread Pizza, Marinara Sauce, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Create Your Own Flatbread Pizza, Crumbled Sausage, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Create Your Own Flatbread Pizza, Pepperoni, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Create Your Own Flatbread Pizza, Shredded Mozzarella Cheese, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Create Your Own Omelette, Fresh Cracked Scrambled Egg, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Create Your Own Omelette, Cage Free Egg Whites, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Create Your Own Omelette, Crumbled Sausage, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Create Your Own Omelette, Crumbled Chorizo Sausage, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Create Your Own Omelette, Diced Ham, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Create Your Own Omelette, Real Bacon Pieces, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Create Your Own Omelette, Shredded Cheddar Cheese, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Create Your Own Omelette, Steamed Diced Red Potatoes, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Create Your Own Omelette, Feta Cheese, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Create Your Own Omelette, Broccoli Florets, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Create Your Own Omelette, Baby Spinach, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Create Your Own Omelette, Mushrooms, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Create Your Own Omelette, Diced Mixed Bell Peppers, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Create Your Own Omelette, Fire-Roasted Salsa, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Create Your Own Omelette, Diced Tomatoes, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Create Your Own Omelette, Pico de Gallo, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Create Your Own Omelette, Diced Yellow Onion, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Create Your Own Omelette, Sliced Black Olives, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Create Your Own Omelette, Jalapeno Peppers, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Freshly Made Hot Bowl Of..., Creamy Corn Chowder, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Freshly Made Hot Bowl Of..., Chicken Noodle Soup, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Deli Specials, Salmon Salad, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Deli Specials, Giardiniera Pasta Salad, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Deli Specials, Mango Quinoa Salad, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Marketplace Deli, Sliced Turkey Breast, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Marketplace Deli, Virginia Ham, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Marketplace Deli, Sliced Roast Beef, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Marketplace Deli, Sliced Salami, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Marketplace Deli, Deli Pepperoni, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Marketplace Deli, Cheddar Cheese, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Marketplace Deli, Sliced Pepperjack Cheese, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Marketplace Deli, Sliced Provolone Cheese, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Marketplace Deli, Leaf Lettuce, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Marketplace Deli, Baby Spinach, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Marketplace Deli, Sliced Tomatoes, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Marketplace Deli, Sliced Cucumber, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Marketplace Deli, Sliced Red Onions, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Marketplace Deli, Dill Pickle Slices, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Marketplace Deli, Sliced Bell Peppers, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Marketplace Deli, Banana Peppers, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Marketplace Deli, Sliced Black Olives, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Marketplace Deli, Avocado, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Marketplace Deli, Hummus, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Marketplace Deli, Basil Pesto, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Marketplace Deli, Honey Mustard Dressing, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Marketplace Deli, Mayonnaise, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Marketplace Deli, Chipotle Mayonnaise, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Marketplace Deli, Signature Chips, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Select Breads, White Bread Slice, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Select Breads, Wheat Bread Slice, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Select Breads, Multigrain Bread Slice, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Select Breads, Rye Bread Slice, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Select Breads, Ciabatta Roll, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Select Breads, Spinach and Herb Tortilla, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Select Breads, Tomato Basil Wrap, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Select Breads, Flour Tortilla, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Bagel Station, Plain Bagel, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Bagel Station, Whole Wheat Bagel, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Bagel Station, Blueberry Bagel, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Bagel Station, Cinnamon Raisin Bagel, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Bagel Station, Sesame Bagel, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Bagel Station, Everything Bagel, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Bagel Station, Orange Marmalade, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Bagel Station, Strawberry Preserves, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Bagel Station, Sun Butter, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Bagel Station, Whipped Cream Cheese, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Bagel Station, Whipped Butter, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Chobani Yogurt And Fruit, Plain Nonfat Greek Yogurt, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Chobani Yogurt And Fruit, Nonfat Vanilla Greek Yogurt, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Chobani Yogurt And Fruit, Nonfat Strawberry Greek Yogurt, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Chobani Yogurt And Fruit, Cantaloupe, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Chobani Yogurt And Fruit, Honeydew Melon, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Chobani Yogurt And Fruit, Pineapple, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Chobani Yogurt And Fruit, Red & Green Grapes, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Chobani Yogurt And Fruit, Red Grapefruit, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Chobani Yogurt And Fruit, Seedless Raisins, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Chobani Yogurt And Fruit, Housemade Cinnamon-Honey Granola, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Chobani Yogurt And Fruit, Honey, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Chobani Yogurt And Fruit, Flax Seed, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Chobani Yogurt And Fruit, Chia Seeds, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Chobani Yogurt And Fruit, Dried Cranberries, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Chobani Yogurt And Fruit, Blueberries, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Chobani Yogurt And Fruit, Diced Mango, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Chobani Yogurt And Fruit, Mixed Berry Mojo Smoothie, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Chobani Yogurt And Fruit, Spring Break Smoothie, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Chobani Yogurt And Fruit, Strawberry Banana Smoothie, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Chobani Yogurt And Fruit, Peachy Keen Smoothie, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Chobani Yogurt And Fruit, Endless Summer Smoothie, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Chobani Yogurt And Fruit, Orange Cream Dream Smoothie, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Chobani Yogurt And Fruit, Apples, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Chobani Yogurt And Fruit, Oranges, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Chobani Yogurt And Fruit, Bananas, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Performance Dining - Greens & Grains, Romaine Lettuce, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Performance Dining - Greens & Grains, Chopped Iceberg Lettuce, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Performance Dining - Greens & Grains, Field Greens, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Performance Dining - Greens & Grains, Baby Spinach, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Performance Dining - Greens & Grains, Couscous, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Performance Dining - Greens & Grains, Barley, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Performance Dining - Greens & Grains, Shrimp Orzo Salad, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Performance Dining - Greens & Grains, Greek Chickpea Salad, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Performance Dining - Greens & Grains, Grape Tomatoes, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Performance Dining - Greens & Grains, Shredded Carrots, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Performance Dining - Greens & Grains, Sliced Cucumber, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Performance Dining - Greens & Grains, Broccoli Florets, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Performance Dining - Greens & Grains, Cauliflower Florets, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Performance Dining - Greens & Grains, Mushrooms, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Performance Dining - Greens & Grains, French Fried Onions, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Performance Dining - Greens & Grains, Goldfish (R) Crackers, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Performance Dining - Greens & Grains, Seasoned Croutons, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Performance Dining - Greens & Grains, Sunflower Seeds, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Performance Dining - Greens & Grains, Pumpkin Seeds, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Performance Dining - Housemade Dressings, Ranch Dressing, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Performance Dining - Housemade Dressings, Honey Mustard Dressing, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Performance Dining - Housemade Dressings, Caesar Dressing, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Performance Dining - Housemade Dressings, Balsamic Vinaigrette, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Performance Dining - Housemade Dressings, Blue Cheese Dressing, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Performance Dining - Housemade Dressings, Honey Berry Vinaigrette, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Performance Dining - Housemade Dressings, Creamy Herbed Vinaigrette Dressing, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Performance Dining - Proteins & More Greens, Sliced Grilled Chicken, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Performance Dining - Proteins & More Greens, Flaked Salmon, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Performance Dining - Proteins & More Greens, Diced Fried Tofu, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Performance Dining - Proteins & More Greens, Fresh Mozzarella, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Performance Dining - Proteins & More Greens, Shredded Cheddar Cheese, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Performance Dining - Proteins & More Greens, Chopped Hard-Cooked Egg, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Performance Dining - Proteins & More Greens, Feta Cheese, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Performance Dining - Proteins & More Greens, Cottage Cheese, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Performance Dining - Proteins & More Greens, Mandarin Oranges, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Performance Dining - Proteins & More Greens, Edamame, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Performance Dining - Proteins & More Greens, Green Peas, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Performance Dining - Proteins & More Greens, Roasted Sweet Potatoes, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Performance Dining - Proteins & More Greens, Roasted Asparagus, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Performance Dining - Proteins & More Greens, Black Bean & Corn Salad, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Performance Dining - Proteins & More Greens, Yellow Bell Peppers, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Performance Dining - Proteins & More Greens, Sliced Bell Peppers, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Performance Dining - Proteins & More Greens, Sliced Red Onions, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Performance Dining - Proteins & More Greens, Sliced Beets, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Performance Dining - Proteins & More Greens, Red Cabbage, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Self Serve Options, 2% Milk, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Self Serve Options, Skim Milk, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Self Serve Options, Chocolate Milk, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Self Serve Options, Brewed Coffee, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Self Serve Options, Madagascar Vanilla Coffee Creamer, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Self Serve Options, Salted Caramel Coffee Creamer, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Self Serve Options, Cinnamon Churro Coffee Creamer, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Self Serve Options, Uproot Oatmilk, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Self Serve Options, Uproot Chocolate Peamilk, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Self Serve Options, Uproot Soymilk, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Self Serve Options, Tractor Beverage Strawberry Dragonfruit, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Self Serve Options, Tractor Beverage Mango, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Self Serve Options, Tractor Beverage Unsweet Tea, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Self Serve Options, Tractor Beverage Farmer's Punch, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Self Serve Options, Tractor Beverage Mandarin Cardamom, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Self Serve Options, Rice Chex Cereal, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Self Serve Options, Cheerios Cereal, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Self Serve Options, Lucky Charms Cereal, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Self Serve Options, Froot Loops Cereal, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Self Serve Options, Apple Jacks Cereal, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Self Serve Options, Cinnamon Toast Crunch Cereal, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Self Serve Options, Rice Krispies, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Self Serve Options, Cocoa Puffs, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Self Serve Options, Raisin Bran Cereal, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Self Serve Options, Vanilla Soft Serve Ice Cream, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Self Serve Options, Chocolate Soft Serve Ice Cream, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Self Serve Options, Vanilla Frozen Yogurt, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Self Serve Options, Chocolate Frozen Yogurt, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Self Serve Options, Golden Malted Waffle, PIT STOP (2pm-4pm)
2024-03-08_Pit.txt, Self Serve Options, Pancake & Waffle Syrup, PIT STOP (2pm-4pm)
2024-03-08_North Pit.txt, Southern Kitchen, Herb-Seasoned Pork Chop, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Southern Kitchen, Parmesan Farro, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Southern Kitchen, Roasted Vegetable Medley, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Southern Kitchen, Seasoned Roasted Corn, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Southern Kitchen, Sundried Tomato Saute, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Southern Kitchen, Chicken Tenders, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Southern Kitchen, BBQ Sauce, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Black & Gold Grill, Grilled Chicken Club, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Black & Gold Grill, Signature Burger, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Black & Gold Grill, Crinkle Cut Fries, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Black & Gold Grill, Beyond Burger Patty, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Black & Gold Grill, Gardenburger Black Bean Patty, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Black & Gold Grill, American Cheese, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Black & Gold Grill, Leaf Lettuce, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Black & Gold Grill, Sliced Tomatoes, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Black & Gold Grill, Sliced Red Onions, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Build Your Own Omelet, Fresh Cracked Scrambled Egg, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Build Your Own Omelet, Shredded Cheddar Cheese, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Build Your Own Omelet, Crumbled Chorizo Sausage, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Build Your Own Omelet, Mushrooms, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Build Your Own Omelet, Diced Red Onions, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Build Your Own Omelet, Diced Tomatoes, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Build Your Own Omelet, Diced Mixed Bell Peppers, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Build Your Own Omelet, Baby Spinach, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Marketplace Deli, Roast Beef & Cheddar Wrap, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Marketplace Deli, French Dip Sandwich, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Marketplace Deli, Cajun Pasta Salad, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Marketplace Deli, Sliced Turkey Breast, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Marketplace Deli, Cherrywood Ham, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Marketplace Deli, Cheddar Cheese, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Marketplace Deli, Sliced Provolone Cheese, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Marketplace Deli, Leaf Lettuce, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Marketplace Deli, Sliced Tomatoes, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Marketplace Deli, Sliced Red Onions, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Marketplace Deli, Dill Pickle Slices, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Marketplace Deli, Charcuterie Cup, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Marketplace Deli, Hummus, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Marketplace Deli, Baked Pita Chips, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Chobani Yogurt And Fruit, Plain Nonfat Greek Yogurt, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Chobani Yogurt And Fruit, Nonfat Vanilla Greek Yogurt, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Chobani Yogurt And Fruit, Nonfat Strawberry Greek Yogurt, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Chobani Yogurt And Fruit, Honey, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Chobani Yogurt And Fruit, Granola, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Chobani Yogurt And Fruit, Red & Green Grapes, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Chobani Yogurt And Fruit, Pineapple, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Chobani Yogurt And Fruit, Summer Fruit Salad, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Produce Market, Romaine Lettuce, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Produce Market, Field Greens, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Produce Market, Baby Spinach, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Produce Market, Naked, Wild & Free Grain Blend, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Produce Market, Farro, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Produce Market, Diced Chicken, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Produce Market, Flaked Salmon, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Produce Market, Za'atar Tofu, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Produce Market, Bacon Pieces, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Produce Market, Black Beans, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Produce Market, Cottage Cheese, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Produce Market, Blue Cheese Crumbles, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Produce Market, Shredded Parmesan Cheese, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Produce Market, Fresh Mozzarella, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Produce Market, Shredded Cheddar Cheese, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Produce Market, Chopped Hard-Cooked Egg, LUNCH (11am-2pm)
2024-03-08_North Pit.txt, Produce Market, Roasted Butternut Squash, LUNCH (11am-2pm)
